year,state_id,fed_marg,fed_avg,fed_elas,st_marg,st_avg,st_elas,c_marg,c_avg,c_elas,state_abv,State,Code,Year,Poverty,code,C_avg
1997,15,0.2587,0.1603,1.6408,0.0343,0.0325,1.0668,0.2929,0.1927,1.5437,in,Indiana,IN,1997,8.8,in,19.27
1997,16,0.2265,0.1312,1.7566,0.0631,0.0433,1.4783,0.2896,0.1745,1.6874,ia,Iowa,IA,1997,9.6,ia,17.45
1997,17,0.2223,0.1147,1.9767,0.0597,0.035,1.7337,0.2819,0.1497,1.9198,ks,Kansas,KS,1997,9.7,ks,14.97
1997,18,0.2456,0.1469,1.7005,0.0581,0.0439,1.3409,0.3037,0.1908,1.6175,ky,Kentucky,KY,1997,15.9,ky,19.08
1997,19,0.2281,0.1022,2.2843,0.0306,0.0204,1.5213,0.2588,0.1226,2.1563,la,Louisiana,LA,1997,16.3,la,12.26
1997,20,0.1945,0.1008,1.9665,0.0712,0.037,1.9598,0.2656,0.1379,1.9647,me,Maine,ME,1997,10.1,me,13.79
1997,21,0.2641,0.1608,1.6697,0.0496,0.0379,1.3251,0.3137,0.1988,1.6037,md,Maryland,MD,1997,8.4,md,19.88
1997,22,0.2497,0.1495,1.6988,0.0641,0.051,1.2743,0.3138,0.2004,1.5905,ma,Massachusetts,MA,1997,12.2,ma,20.04
1997,23,0.2595,0.1596,1.6523,0.0452,0.0376,1.2141,0.3046,0.1973,1.5684,mi,Michigan,MI,1997,10.3,mi,19.73
1997,24,0.2317,0.1314,1.7946,0.0801,0.05,1.6288,0.3118,0.1814,1.7489,mn,Minnesota,MN,1997,9.6,mn,18.14
1997,25,0.2605,0.1498,1.7693,0.0448,0.0305,1.4929,0.3053,0.1803,1.7225,ms,Mississippi,MS,1997,16.7,ms,18.03
1997,26,0.2371,0.1295,1.8647,0.052,0.0339,1.5576,0.2891,0.1634,1.8008,mo,Missouri,MO,1997,11.8,mo,16.34
1997,27,0.2044,0.0938,2.2268,0.0586,0.0329,1.8154,0.263,0.1267,2.1197,mt,Montana,MT,1997,15.6,mt,12.67
1997,28,0.2179,0.1107,2.0078,0.0571,0.0309,1.8798,0.2749,0.1416,1.9798,ne,Nebraska,NE,1997,9.8,ne,14.16
1997,29,0.2885,0.1961,1.4935,0,0,0,0.2885,0.1961,0.7464,nv,Nevada,NV,1997,11,nv,19.61
1997,30,0.2207,0.1169,1.9239,0.002,0.0015,1.3258,0.2227,0.1184,1.9162,nh,New Hampshire,NH,1997,9.1,nh,11.84
1997,31,0.2627,0.1568,1.7032,0.0418,0.0274,1.5485,0.3044,0.1842,1.6802,nj,New Jersey,NJ,1997,9.3,nj,18.42
1997,32,0.2046,0.0903,2.3179,0.0581,0.0264,2.246,0.2627,0.1168,2.3016,nm,New Mexico,NM,1997,21.2,nm,11.68
1997,33,0.2573,0.156,1.6775,0.0657,0.0438,1.5221,0.323,0.1998,1.6434,ny,New York,NY,1997,16.5,ny,19.98
1997,34,0.2351,0.1304,1.8367,0.0688,0.047,1.4863,0.3039,0.1773,1.7436,nc,North Carolina,NC,1997,11.4,nc,17.73
1997,35,0.2103,0.1054,2.036,0.0283,0.0159,1.8199,0.2387,0.1213,2.0077,nd,North Dakota,ND,1997,13.6,nd,12.13
1997,36,0.2473,0.1504,1.6719,0.0516,0.037,1.4171,0.299,0.1874,1.6215,oh,Ohio,OH,1997,11,oh,18.74
1997,37,0.21,0.1019,2.1047,0.0622,0.0387,1.633,0.2722,0.1406,1.9744,ok,Oklahoma,OK,1997,13.7,ok,14.06
1997,38,0.2403,0.1449,1.6866,0.0842,0.0627,1.3595,0.3244,0.2076,1.5875,or,Oregon,OR,1997,11.6,or,20.76
1997,39,0.2495,0.1466,1.7311,0.0279,0.0266,1.0616,0.2774,0.1732,1.6277,pa,Pennsylvania,PA,1997,11.2,pa,17.32
1997,40,0.22,0.1133,1.9803,0.0584,0.0328,1.8123,0.2784,0.1461,1.9425,ri,Rhode Island,RI,1997,12.7,ri,14.61
1997,41,0.2105,0.0961,2.2386,0.0586,0.0322,1.854,0.2691,0.1283,2.1419,sc,South Carolina,SC,1997,13.1,sc,12.83
1997,42,0.3021,0.2195,1.396,0,0,0,0.3021,0.2195,2.6752,sd,South Dakota,SD,1997,16.5,sd,21.95
1997,43,0.2369,0.1264,1.9096,0.0022,0.0019,1.1941,0.2391,0.1283,1.899,tn,Tennessee,TN,1997,14.3,tn,12.83
1997,44,0.2601,0.1474,1.796,0,0,0,0.2601,0.1474,0.4317,tx,Texas,TX,1997,16.7,tx,14.74
1997,45,0.1977,0.0996,2.0238,0.0618,0.0366,1.7146,0.2594,0.1363,1.9405,ut,Utah,UT,1997,8.9,ut,13.63
1997,46,0.2119,0.1061,2.0372,0.0564,0.0263,2.1901,0.2683,0.1324,2.0675,vt,Vermont,VT,1997,9.3,vt,13.24
1997,47,0.2541,0.1523,1.6974,0.0544,0.0397,1.3902,0.3085,0.1919,1.6338,va,Virginia,VA,1997,12.7,va,19.19
1997,48,0.2516,0.1419,1.8054,0,0,0,0.2516,0.1419,2.8821,wa,Washington,WA,1997,9.2,wa,14.19
1997,49,0.2006,0.092,2.2282,0.0496,0.034,1.4799,0.2502,0.126,2.0253,wv,West Virginia,WV,1997,16.4,wv,12.6
1997,50,0.2238,0.1234,1.8466,0.0718,0.0512,1.4218,0.2956,0.1747,1.7216,wi,Wisconsin,WI,1997,8.2,wi,17.47
1997,51,0.2115,0.113,1.9069,0,0,0,0.2115,0.113,38.9955,wy,Wyoming,WY,1997,13.5,wy,11.3
1997,52,0.2491,0.1452,1.7452,0.0453,0.0311,1.4774,0.2944,0.1763,1.6978,us,,,,,,17.63
1998,1,0.2907,0.1885,1.5661,0.0348,0.0309,1.1393,0.3255,0.2194,1.5058,al,Alabama,AL,1998,14.5,al,21.94
1998,2,0.2365,0.1208,1.9964,0,0,0,0.2365,0.1208,36.0559,ak,Alaska,AK,1998,9.4,ak,12.08
1998,3,0.2408,0.1218,2.0165,0.035,0.0229,1.5512,0.2758,0.1447,1.9425,az,Arizona,AZ,1998,16.6,az,14.47
1998,4,0.2188,0.0909,2.4672,0.0584,0.0335,1.7734,0.2772,0.1244,2.2792,ar,Arkansas,AR,1998,14.7,ar,12.44
1998,5,0.2527,0.1435,1.7929,0.0738,0.0424,1.7708,0.3265,0.1859,1.7879,ca,California,CA,1998,15.4,ca,18.59
1998,6,0.2633,0.1557,1.7205,0.0492,0.031,1.6101,0.3125,0.1867,1.7022,co,Colorado,CO,1998,9.2,co,18.67
1998,7,0.2554,0.1423,1.8277,0.0485,0.0296,1.6672,0.3039,0.1719,1.8,ct,Connecticut,CT,1998,9.5,ct,17.19
1998,8,0.2907,0.1994,1.479,0.067,0.0526,1.2892,0.3577,0.2521,1.4393,de,Delaware,DE,1998,10.3,de,25.21
1998,9,0.2324,0.113,2.1007,0.0885,0.0619,1.4515,0.3209,0.1748,1.87,dc,District of Columbia,DC,1998,22.3,dc,17.48
1998,10,0.2651,0.1531,1.7616,0,0,0,0.2651,0.1531,0.0805,fl,Florida,FL,1998,13.1,fl,15.31
1998,11,0.2319,0.1138,2.0804,0.0568,0.0369,1.5624,0.2887,0.1507,1.953,ga,Georgia,GA,1998,13.5,ga,15.07
1998,12,0.2847,0.1933,1.4949,0.0826,0.0661,1.2671,0.3673,0.2593,1.4368,hi,Hawaii,HI,1998,10.9,hi,25.93
1998,13,0.1973,0.0894,2.2572,0.073,0.0422,1.76,0.2703,0.1316,2.0973,id,Idaho,ID,1998,13,id,13.16
1998,14,0.2551,0.1426,1.8211,0.0279,0.0253,1.1149,0.283,0.168,1.714,il,Illinois,IL,1998,10.1,il,16.8
1998,15,0.2602,0.1557,1.6991,0.0341,0.0324,1.0654,0.2943,0.1881,1.5895,in,Indiana,IN,1998,9.4,in,18.81
1998,16,0.2414,0.1348,1.8228,0.0574,0.0403,1.4457,0.2988,0.1751,1.7358,ia,Iowa,IA,1998,9.1,ia,17.51
1998,17,0.2331,0.1117,2.1309,0.0587,0.0331,1.8091,0.2918,0.1448,2.0572,ks,Kansas,KS,1998,9.6,ks,14.48
1998,18,0.2442,0.1391,1.7861,0.0563,0.043,1.3257,0.3005,0.1822,1.677,ky,Kentucky,KY,1998,13.5,ky,18.22
1998,19,0.2196,0.0959,2.3427,0.0307,0.0212,1.4711,0.2503,0.1171,2.184,la,Louisiana,LA,1998,19.1,la,11.71
1998,20,0.2488,0.1606,1.5737,0.0789,0.0538,1.4895,0.3278,0.2144,1.5525,me,Maine,ME,1998,10.4,me,21.44
1998,21,0.2636,0.1517,1.7688,0.0494,0.036,1.3923,0.313,0.1876,1.6964,md,Maryland,MD,1998,7.2,md,18.76
1998,22,0.2558,0.1496,1.7397,0.0553,0.0439,1.2769,0.3111,0.1935,1.6343,ma,Massachusetts,MA,1998,8.7,ma,19.35
1998,23,0.2642,0.1561,1.7217,0.0453,0.0373,1.2295,0.3095,0.1934,1.6264,mi,Michigan,MI,1998,11,mi,19.34
1998,24,0.2346,0.126,1.897,0.0797,0.0497,1.6296,0.3142,0.1757,1.8212,mn,Minnesota,MN,1998,10.3,mn,17.57
1998,25,0.2524,0.1404,1.8304,0.0451,0.0311,1.4734,0.2975,0.1715,1.7655,ms,Mississippi,MS,1998,17.6,ms,17.15
1998,26,0.238,0.1223,1.984,0.0512,0.0338,1.5379,0.2892,0.1562,1.8871,mo,Missouri,MO,1998,9.8,mo,15.62
1998,27,0.2001,0.0953,2.144,0.0593,0.034,1.7764,0.2594,0.1293,2.0472,mt,Montana,MT,1998,16.6,mt,12.93
1998,28,0.2302,0.114,2.0613,0.061,0.0335,1.8537,0.2913,0.1475,2.0141,ne,Nebraska,NE,1998,12.3,ne,14.75
1998,29,0.2961,0.1917,1.5684,0,0,0,0.2961,0.1917,0.7758,nv,Nevada,NV,1998,10.6,nv,19.17
1998,30,0.236,0.1157,2.0815,0.0014,0.001,1.4207,0.2374,0.1167,2.0758,nh,New Hampshire,NH,1998,9.8,nh,11.67
1998,31,0.2654,0.1531,1.7644,0.0432,0.0287,1.53,0.3086,0.1817,1.7274,nj,New Jersey,NJ,1998,8.6,nj,18.17
1998,32,0.2141,0.084,2.6137,0.0607,0.0273,2.2759,0.2748,0.1113,2.5307,nm,New Mexico,NM,1998,20.4,nm,11.13
1998,33,0.2611,0.1542,1.7225,0.0658,0.0449,1.4855,0.3268,0.1991,1.669,ny,New York,NY,1998,16.7,ny,19.91
1998,34,0.2372,0.1269,1.9055,0.0703,0.0475,1.5023,0.3075,0.1743,1.7954,nc,North Carolina,NC,1998,14,nc,17.43
1998,35,0.2199,0.1089,2.0603,0.0295,0.0167,1.8038,0.2494,0.1256,2.0262,nd,North Dakota,ND,1998,15.1,nd,12.56
1998,36,0.2522,0.1459,1.7587,0.049,0.0356,1.3984,0.3013,0.1815,1.6879,oh,Ohio,OH,1998,11.2,oh,18.15
1998,37,0.2139,0.1014,2.155,0.0642,0.0401,1.6285,0.2782,0.1415,2.0053,ok,Oklahoma,OK,1998,14.1,ok,14.15
1998,38,0.2384,0.1397,1.736,0.0866,0.0635,1.3833,0.325,0.2032,1.6255,or,Oregon,OR,1998,15,or,20.32
1998,39,0.2549,0.1448,1.7921,0.0284,0.0263,1.0921,0.2832,0.171,1.684,pa,Pennsylvania,PA,1998,11.3,pa,17.1
1998,40,0.2284,0.1063,2.1956,0.0575,0.0318,1.8424,0.286,0.1381,2.1141,ri,Rhode Island,RI,1998,11.6,ri,13.81
1998,41,0.2035,0.0906,2.2993,0.058,0.0316,1.8705,0.2615,0.1221,2.1881,sc,South Carolina,SC,1998,13.7,sc,12.21
1998,42,0.2043,0.0974,2.1424,0,0,0,0.2043,0.0974,17.0468,sd,South Dakota,SD,1998,10.8,sd,9.74
1998,43,0.2464,0.1348,1.8629,0.0022,0.0019,1.1732,0.2487,0.1367,1.8532,tn,Tennessee,TN,1998,13.4,tn,13.67
1998,44,0.2642,0.1472,1.8278,0,0,0,0.2642,0.1472,0.4611,tx,Texas,TX,1998,15.1,tx,14.72
1998,45,0.2175,0.1017,2.1846,0.0623,0.0385,1.6475,0.2798,0.1402,2.0367,ut,Utah,UT,1998,9,ut,14.02
1998,46,0.2015,0.0998,2.0605,0.0527,0.0268,2.0028,0.2542,0.1266,2.0483,vt,Vermont,VT,1998,9.9,vt,12.66
1998,47,0.2598,0.1497,1.7658,0.0551,0.0404,1.3809,0.3149,0.1902,1.6837,va,Virginia,VA,1998,8.8,va,19.02
1998,48,0.2558,0.1423,1.8313,0,0,0,0.2558,0.1423,2.9287,wa,Washington,WA,1998,8.9,wa,14.23
1998,49,0.2067,0.0975,2.1657,0.0524,0.0361,1.4701,0.2591,0.1337,1.9767,wv,West Virginia,WV,1998,17.8,wv,13.37
1998,50,0.2301,0.1211,1.9362,0.0707,0.0496,1.4468,0.3008,0.1707,1.7936,wi,Wisconsin,WI,1998,8.8,wi,17.07
1998,51,0.2304,0.1118,2.1037,0,0,0,0.2304,0.1118,34.0602,wy,Wyoming,WY,1998,10.6,wy,11.18
1998,52,0.2529,0.1427,1.805,0.0452,0.031,1.4794,0.2982,0.1737,1.7467,us,,,,,,17.37
1999,1,0.2941,0.193,1.5478,0.0346,0.031,1.128,0.3287,0.224,1.4895,al,Alabama,AL,1999,15.2,al,22.4
1999,2,0.2411,0.1201,2.0489,0,0,0,0.2411,0.1201,44.3673,ak,Alaska,AK,1999,7.6,ak,12.01
1999,3,0.243,0.1258,1.9693,0.0356,0.0236,1.5307,0.2785,0.1494,1.8998,az,Arizona,AZ,1999,12.2,az,14.94
1999,4,0.2155,0.0824,2.6864,0.0566,0.0315,1.8302,0.2721,0.1139,2.4482,ar,Arkansas,AR,1999,14.7,ar,11.39
1999,5,0.2569,0.1485,1.7606,0.0749,0.0443,1.7185,0.3318,0.1928,1.7509,ca,California,CA,1999,14,ca,19.28
1999,6,0.264,0.1584,1.6947,0.047,0.0294,1.6262,0.311,0.1878,1.684,co,Colorado,CO,1999,8.5,co,18.78
1999,7,0.2785,0.1717,1.649,0.0512,0.0339,1.5334,0.3297,0.2056,1.6299,ct,Connecticut,CT,1999,7.2,ct,20.56
1999,8,0.2387,0.131,1.8566,0.0546,0.035,1.5835,0.2934,0.166,1.7989,de,Delaware,DE,1999,10.4,de,16.6
1999,9,0.2338,0.1109,2.1533,0.1059,0.0601,1.7946,0.3397,0.171,2.027,dc,District of Columbia,DC,1999,14.7,dc,17.1
1999,10,0.2692,0.1572,1.7428,0,0,0,0.2692,0.1572,0.0789,fl,Florida,FL,1999,12.4,fl,15.72
1999,11,0.2527,0.142,1.8116,0.0576,0.0404,1.4454,0.3103,0.1824,1.7302,ga,Georgia,GA,1999,12.8,ga,18.24
1999,12,0.2257,0.1201,1.9146,0.0693,0.0475,1.4803,0.295,0.1676,1.7912,hi,Hawaii,HI,1999,10.8,hi,16.76
1999,13,0.2027,0.0936,2.2138,0.0738,0.0429,1.7502,0.2765,0.1365,2.0677,id,Idaho,ID,1999,14.1,id,13.65
1999,14,0.2736,0.1651,1.6848,0.0278,0.0252,1.113,0.3013,0.1903,1.6086,il,Illinois,IL,1999,9.9,il,19.03
1999,15,0.2376,0.1274,1.8999,0.0342,0.0308,1.1208,0.2717,0.1582,1.7472,in,Indiana,IN,1999,6.7,in,15.82
1999,16,0.2234,0.1126,2.0249,0.0566,0.0381,1.5077,0.28,0.1507,1.8936,ia,Iowa,IA,1999,7.4,ia,15.07
1999,17,0.2658,0.1579,1.7119,0.0611,0.0409,1.5163,0.3268,0.1988,1.6716,ks,Kansas,KS,1999,12.3,ks,19.88
1999,18,0.2251,0.1098,2.0935,0.055,0.0402,1.3883,0.2802,0.15,1.9035,ky,Kentucky,KY,1999,12.1,ky,15
1999,19,0.2474,0.1279,1.9727,0.0321,0.0239,1.3649,0.2796,0.1518,1.8767,la,Louisiana,LA,1999,19.2,la,15.18
1999,20,0.1948,0.1001,1.9852,0.073,0.0391,1.9043,0.2677,0.1391,1.9624,me,Maine,ME,1999,10.6,me,13.91
1999,21,0.2647,0.1534,1.7558,0.0485,0.0359,1.3696,0.3132,0.1893,1.6823,md,Maryland,MD,1999,7.3,md,18.93
1999,22,0.2671,0.1617,1.6792,0.0593,0.0496,1.2095,0.3264,0.2113,1.5685,ma,Massachusetts,MA,1999,11.8,ma,21.13
1999,23,0.2686,0.1601,1.7063,0.0445,0.0375,1.1999,0.3131,0.1976,1.6097,mi,Michigan,MI,1999,9.7,mi,19.76
1999,24,0.2476,0.1424,1.7701,0.0744,0.0483,1.5654,0.3221,0.1907,1.7182,mn,Minnesota,MN,1999,7.3,mn,19.07
1999,25,0.2097,0.0883,2.4324,0.0429,0.0245,1.78,0.2526,0.1128,2.2899,ms,Mississippi,MS,1999,16.2,ms,11.28
1999,26,0.2343,0.1234,1.9357,0.0516,0.0325,1.6112,0.2859,0.1559,1.8678,mo,Missouri,MO,1999,11.7,mo,15.59
1999,27,0.2205,0.1134,1.9829,0.0604,0.0373,1.6452,0.2809,0.1507,1.8991,mt,Montana,MT,1999,15.8,mt,15.07
1999,28,0.2175,0.1041,2.1343,0.0589,0.032,1.8718,0.2764,0.1361,2.0724,ne,Nebraska,NE,1999,11,ne,13.61
1999,29,0.2989,0.1931,1.5718,0,0,0,0.2989,0.1931,0.6864,nv,Nevada,NV,1999,11.3,nv,19.31
1999,30,0.2465,0.1361,1.8444,0.0019,0.0016,1.2319,0.2484,0.1377,1.8375,nh,New Hampshire,NH,1999,7.6,nh,13.77
1999,31,0.2813,0.1744,1.6396,0.0484,0.0341,1.437,0.3297,0.2085,1.6064,nj,New Jersey,NJ,1999,7.8,nj,20.85
1999,32,0.2141,0.0857,2.5611,0.0614,0.0282,2.2256,0.2755,0.1139,2.4778,nm,New Mexico,NM,1999,20.9,nm,11.39
1999,33,0.2577,0.1478,1.7743,0.0661,0.0442,1.5169,0.3238,0.1921,1.7149,ny,New York,NY,1999,14.2,ny,19.21
1999,34,0.2416,0.132,1.864,0.0698,0.0487,1.4545,0.3114,0.1807,1.7534,nc,North Carolina,NC,1999,13.8,nc,18.07
1999,35,0.221,0.105,2.1505,0.0303,0.0164,1.8832,0.2513,0.1213,2.1144,nd,North Dakota,ND,1999,13.1,nd,12.13
1999,36,0.2555,0.1484,1.7523,0.0529,0.0391,1.3733,0.3085,0.1875,1.6731,oh,Ohio,OH,1999,12,oh,18.75
1999,37,0.2153,0.1023,2.1491,0.0621,0.0394,1.603,0.2774,0.1417,1.9968,ok,Oklahoma,OK,1999,12.8,ok,14.17
1999,38,0.2471,0.1475,1.7034,0.0869,0.0647,1.3623,0.334,0.2122,1.5992,or,Oregon,OR,1999,12.6,or,21.22
1999,39,0.2598,0.1498,1.7645,0.0284,0.0266,1.0783,0.2881,0.1764,1.6605,pa,Pennsylvania,PA,1999,9.3,pa,17.64
1999,40,0.2248,0.1047,2.1938,0.0568,0.0309,1.8729,0.2815,0.1356,2.1206,ri,Rhode Island,RI,1999,10,ri,13.56
1999,41,0.2123,0.0941,2.3076,0.0579,0.0328,1.7995,0.2703,0.1269,2.1759,sc,South Carolina,SC,1999,11.7,sc,12.69
1999,42,0.1963,0.0942,2.1291,0,0,0,0.1963,0.0942,17.0594,sd,South Dakota,SD,1999,7.7,sd,9.42
1999,43,0.2532,0.137,1.8829,0.0023,0.002,1.1388,0.2555,0.139,1.872,tn,Tennessee,TN,1999,11.9,tn,13.9
1999,44,0.2667,0.152,1.7862,0,0,0,0.2667,0.152,0.4515,tx,Texas,TX,1999,15.2,tx,15.2
1999,45,0.2074,0.0879,2.4152,0.0619,0.0372,1.6935,0.2693,0.1251,2.1997,ut,Utah,UT,1999,5.7,ut,12.51
1999,46,0.2277,0.1222,1.8996,0.0614,0.0354,1.7667,0.2891,0.1575,1.8698,vt,Vermont,VT,1999,9.6,vt,15.75
1999,47,0.2645,0.1547,1.7397,0.0554,0.0413,1.3597,0.3198,0.1959,1.6594,va,Virginia,VA,1999,7.9,va,19.59
1999,48,0.2605,0.1457,1.8199,0,0,0,0.2605,0.1457,2.891,wa,Washington,WA,1999,9.6,wa,14.57
1999,49,0.2113,0.0963,2.2442,0.0565,0.0363,1.5841,0.2678,0.1325,2.0628,wv,West Virginia,WV,1999,15.7,wv,13.25
1999,50,0.2313,0.1268,1.8577,0.0698,0.0507,1.3955,0.3011,0.1776,1.7252,wi,Wisconsin,WI,1999,8.6,wi,17.76
1999,51,0.2396,0.1235,1.9785,0,0,0,0.2396,0.1235,33.5442,wy,Wyoming,WY,1999,11.6,wy,12.35
1999,52,0.257,0.1471,1.7785,0.0453,0.0314,1.4618,0.3023,0.1785,1.7226,us,,,,,,17.85
2000,1,0.3005,0.1996,1.529,0.0341,0.0309,1.1161,0.3346,0.2305,1.4734,al,Alabama,AL,2000,13.3,al,23.05
2000,2,0.2425,0.1125,2.2022,0,0,0,0.2425,0.1125,55.2173,ak,Alaska,AK,2000,7.6,ak,11.25
2000,3,0.2466,0.1345,1.8672,0.036,0.0242,1.508,0.2825,0.1587,1.8122,az,Arizona,AZ,2000,11.7,az,15.87
2000,4,0.2175,0.0916,2.4317,0.0577,0.0328,1.7894,0.2752,0.1244,2.2616,ar,Arkansas,AR,2000,16.5,ar,12.44
2000,5,0.2653,0.1609,1.6768,0.0768,0.0478,1.631,0.3421,0.2087,1.6663,ca,California,CA,2000,12.7,ca,20.87
2000,6,0.2534,0.1418,1.8202,0.0451,0.0248,1.8502,0.2985,0.1666,1.8246,co,Colorado,CO,2000,9.8,co,16.66
2000,7,0.286,0.1822,1.5947,0.0493,0.0353,1.4144,0.3353,0.2175,1.5654,ct,Connecticut,CT,2000,7.7,ct,21.75
2000,8,0.2442,0.1211,2.059,0.0509,0.0295,1.758,0.2952,0.1505,1.9999,de,Delaware,DE,2000,8.4,de,15.05
2000,9,0.2302,0.1144,2.0541,0.0888,0.0578,1.5609,0.319,0.1721,1.888,dc,District of Columbia,DC,2000,15.2,dc,17.21
2000,10,0.2723,0.1632,1.6968,0,0,0,0.2723,0.1632,0.062,fl,Florida,FL,2000,11,fl,16.32
2000,11,0.2514,0.1399,1.8293,0.0578,0.0401,1.4605,0.3092,0.1801,1.7469,ga,Georgia,GA,2000,12.1,ga,18.01
2000,12,0.2651,0.1671,1.6121,0.0713,0.0543,1.3315,0.3364,0.2214,1.5431,hi,Hawaii,HI,2000,8.9,hi,22.14
2000,13,0.2108,0.0979,2.1998,0.0745,0.042,1.8071,0.2853,0.1399,2.0816,id,Idaho,ID,2000,12.5,id,13.99
2000,14,0.2765,0.1659,1.6956,0.0276,0.0244,1.1441,0.3041,0.1902,1.6247,il,Illinois,IL,2000,10.7,il,19.02
2000,15,0.2404,0.132,1.8557,0.0342,0.0311,1.111,0.2746,0.163,1.7129,in,Indiana,IN,2000,8.5,in,16.3
2000,16,0.2212,0.1108,2.0381,0.0557,0.0379,1.493,0.2769,0.1486,1.8987,ia,Iowa,IA,2000,8.3,ia,14.86
2000,17,0.2633,0.1611,1.6615,0.0616,0.0415,1.5056,0.3248,0.2026,1.6295,ks,Kansas,KS,2000,8,ks,20.26
2000,18,0.2292,0.1168,2.0011,0.0568,0.0404,1.4267,0.286,0.1572,1.8529,ky,Kentucky,KY,2000,12.6,ky,15.72
2000,19,0.2474,0.1329,1.8972,0.0329,0.0257,1.2954,0.2803,0.1586,1.7992,la,Louisiana,LA,2000,17.2,la,15.86
2000,20,0.2,0.1005,2.0314,0.073,0.0382,1.9484,0.273,0.1387,2.0085,me,Maine,ME,2000,10.1,me,13.87
2000,21,0.275,0.1692,1.6522,0.0487,0.0372,1.3261,0.3237,0.2064,1.5933,md,Maryland,MD,2000,7.4,md,20.64
2000,22,0.2701,0.1639,1.6757,0.0587,0.0488,1.2168,0.3288,0.2127,1.57,ma,Massachusetts,MA,2000,9.8,ma,21.27
2000,23,0.2707,0.1641,1.6778,0.0431,0.0355,1.2311,0.3139,0.1995,1.5982,mi,Michigan,MI,2000,9.9,mi,19.95
2000,24,0.2495,0.1459,1.7395,0.0727,0.048,1.5372,0.3222,0.194,1.6893,mn,Minnesota,MN,2000,5.7,mn,19.4
2000,25,0.244,0.1252,1.9885,0.0435,0.0282,1.5693,0.2875,0.1533,1.9113,ms,Mississippi,MS,2000,14.9,ms,15.33
2000,26,0.2288,0.1144,2.0405,0.0509,0.031,1.6702,0.2797,0.1454,1.9614,mo,Missouri,MO,2000,9.2,mo,14.54
2000,27,0.3067,0.2213,1.4056,0.0627,0.05,1.2689,0.3694,0.2713,1.3804,mt,Montana,MT,2000,14.1,mt,27.13
2000,28,0.215,0.1039,2.1127,0.0585,0.0316,1.8834,0.2735,0.1356,2.0591,ne,Nebraska,NE,2000,8.6,ne,13.56
2000,29,0.2488,0.1269,2.0006,0,0,0,0.2488,0.1269,1.5257,nv,Nevada,NV,2000,8.8,nv,12.69
2000,30,0.2805,0.1758,1.6212,0.0023,0.002,1.1641,0.2827,0.1778,1.6161,nh,New Hampshire,NH,2000,4.5,nh,17.78
2000,31,0.2828,0.1774,1.6196,0.0488,0.0344,1.4386,0.3316,0.2118,1.5902,nj,New Jersey,NJ,2000,7.3,nj,21.18
2000,32,0.2153,0.0852,2.593,0.0609,0.0282,2.2038,0.2762,0.1134,2.4958,nm,New Mexico,NM,2000,17.5,nm,11.34
2000,33,0.2657,0.1577,1.7138,0.0664,0.0462,1.4597,0.3321,0.2039,1.6561,ny,New York,NY,2000,13.9,ny,20.39
2000,34,0.235,0.1198,2.0018,0.0703,0.0468,1.5247,0.3054,0.1666,1.8673,nc,North Carolina,NC,2000,12.5,nc,16.66
2000,35,0.2239,0.1138,2.0067,0.0312,0.0179,1.7755,0.255,0.1317,1.9753,nd,North Dakota,ND,2000,10.4,nd,13.17
2000,36,0.2591,0.1529,1.7236,0.0522,0.0385,1.3731,0.3113,0.1915,1.6529,oh,Ohio,OH,2000,10,oh,19.15
2000,37,0.2161,0.0977,2.2622,0.0576,0.0385,1.52,0.2737,0.1362,2.0514,ok,Oklahoma,OK,2000,14.9,ok,13.62
2000,38,0.2555,0.1558,1.6678,0.0869,0.0656,1.3429,0.3424,0.2214,1.5713,or,Oregon,OR,2000,10.9,or,22.14
2000,39,0.2638,0.1536,1.7468,0.0283,0.0263,1.0893,0.2921,0.1799,1.6502,pa,Pennsylvania,PA,2000,8.6,pa,17.99
2000,40,0.229,0.1125,2.0772,0.0569,0.0316,1.8302,0.2859,0.1442,2.0229,ri,Rhode Island,RI,2000,10.2,ri,14.42
2000,41,0.221,0.1041,2.1688,0.0587,0.0334,1.7884,0.2797,0.1375,2.0761,sc,South Carolina,SC,2000,11.1,sc,13.75
2000,42,0.2031,0.0993,2.0885,0,0,0,0.2031,0.0993,18.7898,sd,South Dakota,SD,2000,10.7,sd,9.93
2000,43,0.2594,0.146,1.8086,0.0024,0.0021,1.1307,0.2618,0.1481,1.7987,tn,Tennessee,TN,2000,13.5,tn,14.81
2000,44,0.2725,0.1579,1.7563,0,0,0,0.2725,0.1579,0.4487,tx,Texas,TX,2000,15.5,tx,15.79
2000,45,0.206,0.0858,2.4601,0.0614,0.0368,1.699,0.2674,0.1226,2.2306,ut,Utah,UT,2000,7.6,ut,12.26
2000,46,0.2368,0.136,1.7719,0.0686,0.0372,1.8761,0.3054,0.1733,1.7943,vt,Vermont,VT,2000,10,vt,17.33
2000,47,0.2696,0.1616,1.6972,0.0555,0.0422,1.3334,0.3251,0.2037,1.6216,va,Virginia,VA,2000,8.3,va,20.37
2000,48,0.2677,0.1529,1.7823,0,0,0,0.2677,0.1529,2.7479,wa,Washington,WA,2000,10.8,wa,15.29
2000,49,0.2095,0.098,2.1856,0.0567,0.0364,1.5812,0.2662,0.1344,2.0211,wv,West Virginia,WV,2000,14.7,wv,13.44
